"ccn","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2"
"052050",835,0,0,53.1,62.6,0,3,1
"052052",182,0,0,40,70,0,2,1
"052054",111,0,0,14,49,0,2,1
"052055",29,0,0,0,140,0,1,1
"052057",125,0,0,0,67.7,0,1,1
"053300",893,0,31,194,272.6,1,31,12
"053301",2022,0,0,149,252,0,6,5
"053302",1258,0,26,250,414,1,1,6
"053303",7732,35,66,457,531,1,46,3
"053304",5706,16,57,219.7,358,1,55,9
"053305",5283,25,68,331,435,1,1,3
"053306",236,0,0,47,60,0,2,2
"053308",131,0,0,0,27,0,1,2
"053309",3558,11,21,233,278,0,12,2
"053311",496,0,0,24,51,0,1,3
"05T485",322,0,0,42,42,0,1,1
"060001",1933,0,0,300,423,0,4,1
"060003",732,0,0,144,198,0,1,1
"060004",309,0,0,96,99,0,2,1
"060006",552,0,0,60,85,0,3,4
"060008",323,0,0,37.8,58,0,1,4
"060009",1589,0,11,212,283,0,6,11
"060010",3603,12,19,239,333.4,0,23,10
"060011",558,0,18,379.6,555,1,23,5
"060012",273,0,0,89.6,235.1,0,19,2
"060013",1022,0,0,113,293,0,2,1
"060014",984,0,0,487,764,0,3,1
"060015",2288,20,16,67,366.4,0,11,10
"060020",3931,0,38,350,350,0,13,3
"060022",5694,19,34,459,618.7,0,27,15
"060023",3559,14,30,243,306,1,12,1
"060024",8075,32,122,647,905.1,1,115,5
"060027",1753,0,0,165,238,0,14,5
"060028",947,0,0,335,400,0,6,2
"060030",337,0,0,106.3,178,0,4,2
"060031",2504,22,21,246,783.6,0,22,5
"060032",1443,0,12,270,446,0,4,2
"060034",3570,31,49,429,452,1,36,7
"060044",97,0,0,37,37,0,1,1
"060049",171,0,0,34,60,0,1,1
"060054",603,0,0,52,52,0,1,1
"060064",1202,0,0,48,295.7,0,8,2
"060065",755,0,0,163,193,0,3,1
"060071",389,0,0,49,82,0,1,3
"060075",483,0,0,79,79,0,6,1
"060076",196,0,0,25,35,0,1,1
"060096",334,0,0,58,58,0,2,2
"060100",2314,21,17,360,494,0,13,8
"060103",164,0,0,0,151.7,0,3,1
"060104",730,0,0,148,237.1,0,2,5
"060107",271,0,0,15.4,28,0,2,1
"060112",2109,0,0,312,329,0,5,8
"060113",2022,16,14,113,304.7,1,10,5
"060114",1321,0,0,112.7,254.6,0,5,4
"060116",514,0,0,192,231,0,2,3
"060117",269,0,0,22,27,0,2,1
"060118",26,0,0,51,285,0,1,1
"060119",3548,0,0,180.9,262,0,10,17
"060124",1008,0,0,48,170.3,0,1,5
"060125",309,0,0,70,165,0,2,2
"060126",59,0,0,24.9,57,0,1,2
"060128",277,0,0,66,93,0,2,3
"060129",22,0,0,37.7,49,0,4,1
"060130",241,0,0,22,33,0,1,1
"060131",14,0,0,54,86,0,2,1
"060132",1963,0,11,84,143.1,0,6,11
"061300",47,0,0,24,27,0,2,1
"061301",18,0,0,7.5,12,0,1,1
"061302",165,0,0,25,25,0,2,1
"061303",496,0,0,21.4,26,0,1,1
"061304",90,0,0,27,35,0,1,2
"061305",16,0,0,13,25,0,2,1
"061306",576,0,0,15,15,0,1,2
"061307",129,0,0,25,25,0,1,1
"061308",418,0,0,7.2,17.3,0,1,4
"061309",150,0,0,15,15,0,1,1
"061310",218,0,0,9,11,0,2,1
"061311",77,0,0,10,23,0,1,1
"061312",144,0,0,23,23,0,2,1
"061313",131,0,0,0,19,0,2,1
"061314",59,0,0,25,39,0,1,1
"061315",431,0,0,16,24.2,0,1,1
"061316",38,0,0,20,25,0,2,1
"061317",309,0,0,13,25,0,2,1
"061318",121,0,0,16,32,0,1,2
"061319",400,0,0,6.6,13.4,0,2,1
"061320",110,0,0,24,24,0,2,1
"061321",33,0,0,16,25,0,1,1
"061322",181,0,0,22,45,0,3,1
"061323",88,0,0,17,32,0,1,1
"061324",38,0,0,24,25,0,1,1
"061325",348,0,0,16,17,0,2,1
"061326",803,0,0,13,22,0,1,1
"061327",431,0,0,17,39,0,2,1
"061328",26,0,0,5,19,0,1,2
"061336",246,0,0,29,33,0,1,1
"061343",101,0,0,6,12,0,1,1
"061344",148,0,0,56,127.7,0,1,4
"062009",684,0,0,68,81,0,3,1
"062011",483,0,0,86.9,88,0,2,1
"062012",467,0,0,54,63,0,1,2
"062013",345,0,0,37,37,0,1,1
"062014",14,0,0,0,54,0,2,1
"062017",110,0,0,20,20,0,2,1
"063301",3424,20,18,308,464,1,21,3
"063303",739,0,0,89,137,0,1,3
"070002",6706,20,37,504,504,0,13,2
"070003",855,0,0,0,78,0,3,2
"070004",501,0,0,0,60,0,1,3
"070005",2762,21,17,0,329,0,9,6
"070006",3075,0,14,0,305,0,19,10
"070007",3658,16,25,0,281,0,15,11
"070008",250,0,0,49.3,68,0,2,2
"070010",4097,0,20,0,762,0,12,25
"070011",1344,0,0,0,140.6,0,9,2
"070012",418,0,0,0,71,0,2,2
"070016",2255,15,19,129.3,156.4,0,7,10
"070017",2448,0,0,0,161,0,8,3
"070018",2433,0,17,0,279,0,14,12
"070019",294,0,0,39,50,0,2,1
"070020",3061,0,17,0,273,0,18,2
"070021",534,0,0,0,64.4,0,1,3
"070022",10564,65,114,0,1659.7,1,116,7
"070024",2679,0,0,0,200,0,15,8
"070025",10022,51,65,0,863.6,1,85,10
"070027",1097,0,0,0,212.9,0,6,13
"070028",2366,0,17,0,347.3,0,11,4
"070029",1088,0,0,0,134,0,8,1
"070031",1083,0,0,0,142.6,0,8,3
"070033",6871,23,37,0,339,0,17,4
"070034",3408,11,27,0,293,0,9,7
"070035",2349,11,23,0,290,0,10,7
"070036",1511,0,12,0,234,1,33,4
"070038",416,0,0,52,52,0,1,3
"070039",23,0,0,0,29,0,2,1
"070040",835,0,0,32.6,38,0,1,3
"072003",1670,0,12,104.6,129,0,3,1
"072004",996,12,0,231,237,0,5,1
"073300",1272,17,20,0,183,1,1,5
"080001",19498,54,148,0,2080.4,1,60,1
"080003",880,0,0,151,156.3,0,25,7
"080004",5208,21,39,300,300,0,7,4
"080006",1599,0,11,99,99,0,2,5
"080007",5170,12,11,157.5,210,0,6,13
"080009",1555,0,0,219,242,0,2,6
"082000",345,0,0,35,35,0,2,1
"083300",1642,21,38,0,260,1,22,6
"090001",3728,21,40,408,425,1,29,2
"090003",1095,0,0,206.8,288,0,7,4
"090004",4502,21,65,356.7,453,1,45,6
"090005",2748,0,16,189.4,383,0,19,6
"090006",80,0,0,8,42.6,0,1,2
"090008",1109,11,0,93.6,176,0,4,2
"090011",10670,35,53,811,896,0,32,4
"09005E",245,0,0,52.8,66,0,1,1
"092002",549,0,0,60,177,0,1,7
"092003",610,0,0,52,176,0,3,7
"093300",683,0,0,356,371,1,1,6
"100001",4123,18,69,545,685.4,1,22,2
"100002",5071,0,16,481,1032,0,4,2
"100006",13074,47,65,1369,2809.6,1,33,10
"100007",16667,88,146,3097.6,5015.4,1,70,10
"100008",4627,15,15,749,1048,1,20,5
"100012",10482,12,29,749.1,1556.6,0,18,22
"100014",1139,0,0,109,123,0,2,2
"100017",3310,12,19,673,872.4,0,7,4
"100018",11487,14,36,387,860.9,0,18,8
"100019",8369,31,38,550,771.1,0,21,3
"100022",5022,34,36,247.3,2583.4,1,34,22
"100023",3953,0,14,204,237,0,2,6
"100025",5322,21,17,635.4,761,0,10,4
"100026",963,0,0,159,495,0,2,6
"100028",1427,0,0,200,268.9,0,1,1
"100029",3535,19,47,263.4,1297.6,0,8,4
"100030",2464,17,29,167.7,607.9,0,4,7
"100032",1844,23,49,176.4,717,1,8,3
"100034",3788,0,17,500,560.6,0,14,2
"100035",3738,0,11,287.3,403,0,7,6
"100038",3381,19,28,734,1376,1,35,2
"100039",2102,0,22,393.9,849,0,9,2
"100040",6002,20,21,512,866,0,20,6
"100043",1212,0,0,126.7,163.2,0,4,7
"100044",10338,23,39,493,590,0,26,5
"100045",1951,0,11,164,188.6,0,2,3
"100046",2076,0,0,186,240.3,0,5,3
"100047",1189,0,0,144,304.1,0,3,2
"100048",131,0,0,28,66,0,2,1
"100049",936,0,0,92,126,0,4,2
"100050",971,0,12,147.7,273,0,2,2
"100051",3277,0,16,170,374,0,3,6
"100052",4292,18,20,340,739.8,0,8,1
"100053",1162,0,31,111,356,0,2,1
"100054",945,0,0,51,65,0,2,4
"100055",1081,0,0,131,227.4,0,4,1
"100057",4541,11,13,316,495.9,0,2,11
"100062",3728,12,25,328,483.9,0,8,5
"100063",1940,0,14,170,283.7,0,3,1
"100067",5368,15,34,378,475.5,0,13,7
"100068",4603,17,23,440,471.3,0,7,7
"100069",758,0,0,102.7,134,0,4,3
"100070",3075,0,0,190.5,338,0,4,3
"100071",1693,0,15,104,316.1,0,6,2
"100072",2437,12,11,198,282,0,2,2
"100073",5086,18,30,274,1517.7,1,15,5
"100075",9735,38,51,959.4,1770.5,0,24,12
"100077",3002,0,0,190.2,331.1,0,3,2
"100079",4451,19,31,487.9,671,1,53,19
"100080",7732,23,53,803,917,0,15,5
"100081",109,0,0,54.3,57.7,0,1,1
"100084",4492,0,17,313,475,0,3,6
"100086",2424,0,21,243.6,518.9,0,12,4
"100087",6196,31,69,491.1,987.6,0,37,8
"100088",11680,35,62,199,1210.3,1,37,10
"100090",3995,19,27,335,504,0,11,6
"100092",1960,0,11,190,400,0,5,2
"100093",3722,14,13,251,583,0,10,2
"100099",642,0,0,71,255,0,1,1
"100102",211,0,0,157,162.6,0,2,1
"100105",5318,16,14,245,1486,0,10,3
"100106",138,0,0,12,116,0,1,1
"100107",468,0,0,51.6,67.1,0,1,1
"100109",3715,0,19,236,285,0,2,3
"100110",3160,34,43,422,473,0,12,3
"100113",10564,45,85,1014,1095,1,73,3
"100117",2194,0,0,135,217.9,0,4,18
"100118",2737,0,0,171.6,216,0,3,6
"100121",261,0,0,72,132.5,0,2,1
"100122",1631,0,0,110,159.4,0,5,2
"100124",892,0,0,94.3,165.3,0,1,3
"100125",483,0,0,180,253,0,4,1
"100126",1423,0,0,187,205,0,1,3
"100127",7605,17,45,465,797.3,0,18,3
"100128",9750,22,74,1023.4,1139.4,1,54,4
"100130",87,0,0,82,99,0,1,1
"100131",3576,17,27,407,515,0,13,2
"100132",803,0,0,120,199.5,0,1,3
"100134",102,0,0,30.8,49.7,0,2,1
"100135",5385,22,44,737,800,0,15,3
"100137",1154,0,0,192,404.6,0,4,1
"100140",827,0,0,50,91.1,0,2,3
"100142",752,0,0,66,147,0,9,1
"100150",406,0,0,118,243,0,3,9
"100151",5905,28,46,362,537,1,54,2
"100154",1740,0,0,483,774,0,9,9
"100156",2661,0,12,91,158.3,0,3,2
"100157",9528,25,40,1029,2290,0,13,1
"100161",2145,13,13,221,242,0,4,2
"100166",3093,11,16,155,174,0,3,7
"100167",2249,0,15,410,787,0,4,4
"100168",8598,26,34,367.3,476,0,19,4
"100173",3555,30,44,615.6,717.7,1,12,5
"100175",180,0,0,34,103,0,1,4
"100176",3393,0,21,0,201.3,0,4,2
"100177",1557,13,0,150,244,0,2,4
"100179",4252,26,47,464,501,0,9,1
"100180",842,0,0,141,215,0,7,8
"100181",723,0,0,0,216,0,9,4
"100183",1195,0,0,86.9,232.6,0,5,1
"100187",1697,14,15,210.6,339,0,4,3
"100189",1917,0,0,294,357,0,3,3
"100191",2455,11,19,387.4,453,0,8,3
"100200",687,0,0,84.4,257.1,0,2,4
"100204",9844,31,48,444,541.7,0,13,2
"100206",845,0,12,118,183,0,6,1
"100209",1725,12,16,455,512,0,9,5
"100211",216,0,0,121.1,189.1,0,2,1
"100212",8925,21,42,442,557.9,0,12,5
"100213",4280,14,19,332,383,0,9,2
"100217",1206,0,0,46.3,272.6,0,1,2
"100220",7294,25,51,526.7,913.1,0,22,8
"100223",4106,19,27,277,347,0,11,3
"100224",1528,0,11,267,317,0,6,2
"100226",4557,35,30,322,441.3,0,4,2
"100228",2476,15,12,250,283,0,9,1
"100230",674,0,0,177.4,356.9,0,1,3
"100231",6206,29,29,404,515,0,12,23
"100232",1906,0,0,99,123,0,1,3
"100236",4391,0,18,253,273,0,3,3
"100238",2318,29,27,240,288,0,3,1
"100242",3138,12,19,251,295.4,0,3,2
"100243",4302,17,20,444,532,0,5,2
"100244",4625,11,21,302.6,451.4,0,13,10
"100246",3930,32,28,407,454,0,8,1
"100248",3650,16,21,440,455,0,5,1
"100249",1807,0,0,152,188,0,1,1
"100252",1064,0,0,100,114,0,1,2
"100253",3652,0,0,193.6,540,0,10,8
"100254",3349,0,30,269.4,314,0,6,11
"100256",3949,19,29,290,309.1,0,3,5
"100258",7434,26,45,0,480,0,22,9
"100259",2123,0,0,138,155,0,2,2
"100260",4188,0,31,229,259,0,2,3
"100264",5305,0,30,350,380.3,0,2,2
"100265",4503,11,12,270,405.6,0,4,9
"100266",1288,0,0,65,136,0,1,9
"100267",1206,0,0,79,100,0,1,8
"100268",1234,0,12,0,195.9,0,10,4
"100269",1549,0,27,214,250.1,0,4,2
"100271",484,0,16,217,317,0,12,1
"100275",1659,0,11,235,801,0,6,1
"100276",874,0,0,170.6,536.4,0,1,3
"100277",68,0,0,8,32,0,2,1
"100281",2450,0,13,377.6,646.4,0,6,18
"100284",893,0,0,125,154.9,0,2,4
"100285",396,0,0,114.1,223.6,0,4,1
"100286",4734,0,0,202,314,0,7,9
"100287",1836,0,0,0,293,0,5,4
"100288",983,11,37,0,449.1,0,6,8
"100289",3199,0,25,230,308,1,16,4
"100290",5480,0,22,256,435,0,4,7
"100291",465,0,0,96,234.6,0,1,2
"100292",1107,0,0,86,248,0,3,3
"100296",1069,0,0,152,361,0,3,3
"100298",3063,0,0,24,949,0,12,1
"100299",1777,0,13,78.6,134.4,0,1,4
"100302",737,0,11,114.7,150,0,2,1
"100307",1847,12,20,277,391.7,0,4,6
"100313",38,0,0,25,81.3,0,1,1
"100314",1037,0,0,133,202,0,2,4
"100315",1306,0,0,84,167.6,0,3,8
"100316",1562,0,0,120,233,0,4,5
"100319",1355,0,0,145,193.9,0,4,2
"100320",506,0,14,76,129.9,0,2,1
"100321",1541,0,0,134,234,0,2,7
"100329",369,0,0,64,95.3,0,1,1
"100330",865,0,18,43,65.9,0,3,1
"100350",552,0,0,67,86,0,1,2
"100359",1568,0,11,183.6,193.9,0,1,4
"100360",704,21,15,165,171,0,12,1
"101300",46,0,0,29.3,50,0,2,1
"101303",230,0,0,15,71,0,2,2
"101304",18,0,0,0,44,0,2,1
"101305",131,0,0,20,88,0,2,1
"101307",242,0,0,20,30,0,1,1
"101308",603,0,0,37,99,0,1,2
"101309",15,0,0,18,43,0,2,1
"101311",58,0,0,16.7,32.6,0,1,1
"101312",11,0,0,4,73.7,0,1,1
"101313",155,0,0,25,25,0,2,1
"102001",92,0,0,47,60,0,1,1
"102003",1187,15,0,99,99,0,1,10
"102009",1163,0,0,73,157.6,0,1,3
"102010",272,11,21,198,241.4,0,4,2
"102012",344,0,0,20.1,107,0,1,2
"102013",405,0,0,89.6,102,0,3,1
"102015",316,0,0,72,80,0,2,3
"102017",166,0,0,30,30,0,2,1
"102018",166,0,0,36,40,0,1,1
"102019",63,0,0,31,31,0,2,1
"102020",236,0,0,48,48,0,1,1
"102021",141,0,0,30,64.3,0,2,1
"102022",435,0,0,48,48,0,2,1
"102023",2326,11,19,60,60,0,2,3
"102024",974,0,0,75,75,0,1,2
"102025",44,0,0,70,70,0,1,1
"102026",1836,0,0,65,78.7,0,2,1
"102027",360,0,0,47,60,0,1,1
"102028",444,0,0,40,40,0,2,1
"102029",69,0,0,36,60,0,2,1
"102030",241,0,0,34,34,0,2,1
"102031",1008,0,0,60,60,0,6,3
"102032",99,0,0,27.4,108.2,0,1,1
"103300",316,0,12,178.1,315.4,1,22,6
"103301",2390,21,20,141,401,1,3,4
"103304",2387,0,12,130,203.9,0,2,4
"10T290",119,0,0,30,30,0,2,1
"110001",2682,0,13,236,282,0,7,2
"110002",466,0,0,75.7,91,0,1,1
"110003",1680,0,0,150,233,0,4,3
"110005",4168,0,19,321,333.8,0,11,11
"110006",2343,13,16,169.9,322.6,0,7,2
"110007",3727,32,24,337.3,447.6,0,11,6
"110008",2435,0,0,267,338,0,7,7
"110010",7365,31,55,718,995,1,71,20
"110011",2160,0,11,144.7,263.8,0,5,5
"110015",552,0,0,55,112.1,0,5,4
"110016",2002,0,0,155.4,197.6,0,2,2
"110018",1002,0,0,120,124,0,1,4
"110023",924,0,0,112,115,0,1,9
"110024",1479,0,0,135.7,206,0,5,3
"110025",3479,18,13,234.3,310.6,0,6,2
"110026",80,0,0,10,32,0,1,2
"110027",320,0,0,48,83.4,0,3,1
"110028",7570,21,23,616,770.6,0,15,3
"110029",10380,32,40,653,797,0,15,10
"110030",1981,0,11,119,165.3,0,1,1
"110031",1535,17,15,184.3,236.1,0,4,1
"110032",326,0,0,48.3,96,0,1,1
"110034",3087,27,27,437,606,1,41,2
"110035",10243,61,45,796,877.4,0,31,8
"110036",5655,27,22,668,744.1,0,14,2
"110038",2722,11,0,150,208,0,8,3
"110040",151,0,0,5.2,10,0,1,1
"110041",306,0,0,53,68,0,1,1
"110042",2089,0,0,159.1,199.3,0,2,8
"110043",3620,15,13,168,228,0,5,15
"110044",375,0,0,65,79.9,0,1,1
"110045",111,0,0,38,55,0,2,1
"110046",420,0,0,86,86.1,0,2,2
"110050",160,0,0,32,80,0,1,1
"110051",610,0,0,56,62,0,1,2
"110054",3626,18,23,278.9,410.3,0,10,2
"110064",2559,11,21,0,351,0,4,3
"110069",3510,11,18,192,294,0,5,2
"110071",50,0,0,32,73,0,1,1
"110073",118,0,0,45,46,0,1,2
"110074",5692,20,25,381,381,0,13,6
"110075",1472,0,0,122.3,187.4,0,2,4
"110076",2665,20,31,371,453.6,0,7,2
"110078",4221,28,14,575,625,0,12,30
"110079",3753,33,30,342.9,771,0,36,4
"110082",5035,0,14,398,468,0,6,4
"110083",7239,17,15,601,630,0,22,11
"110086",12,0,0,36,56,0,2,1
"110087",5127,26,0,122,612,0,11,2
"110089",929,0,0,110.1,130,0,1,1
"110091",1318,0,0,176,176,0,2,5
"110092",154,0,0,23.2,44,0,1,1
"110095",1968,0,0,162.4,230,0,4,1
"110100",46,0,0,21,47,0,2,2
"110101",39,0,0,8,15,0,1,1
"110104",456,0,0,64.9,73,0,1,1
"110105",1119,0,0,98,170,0,3,1
"110107",6325,28,45,660,843.3,0,13,6
"110109",142,0,0,24,41,0,1,1
"110111",33,0,0,41,41,0,2,1
"110113",12,0,0,16.7,28,0,2,1
"110115",1593,12,0,282.4,405.4,0,5,2
"110121",55,0,0,21,46,0,1,1
"110122",3377,19,17,253,345,0,8,1
"110124",559,0,0,59.2,88,0,2,2
"110125",1685,0,0,155,191.1,0,1,4
"110128",673,0,0,81,141.9,0,1,16
"110129",3316,0,16,0,289,0,9,4
"110130",86,0,0,27.3,34,0,1,1
"110132",83,0,0,35,42,0,1,1
"110135",121,0,0,20,35,0,1,1
"110142",58,0,0,16,24,0,1,2
"110143",2838,14,13,364.4,465.7,0,13,10
"110146",212,0,0,40,54,0,2,1
"110150",506,0,0,61.1,115,0,1,4
"110153",239,0,0,39,61,0,1,1
"110161",2640,0,0,424,433.7,0,20,11
"110164",2585,23,18,307,323,0,3,2
"110165",1250,18,0,182,232.1,0,1,1
"110168",4474,14,19,229,284,0,2,8
"110177",2750,13,12,332,376,0,4,8
"110184",1421,0,0,105.1,139.1,0,3,1
"110189",220,0,0,27,35.4,0,1,1
"110190",171,0,0,33.6,40,0,1,2
"110191",3339,17,11,304,313,0,2,4
"110192",1878,23,17,307,334,0,9,1
"110194",141,0,0,54.2,65,0,1,1
"110198",1401,0,15,144.1,204.6,0,7,5
"110200",815,0,0,55,55.4,0,1,2
"110201",610,0,0,56,103,0,1,1
"110209",166,0,0,22.6,79,0,2,1
"110215",4231,21,20,302,345,0,5,5
"110225",961,0,0,57,86,0,2,4
"110226",544,0,0,114,154,0,3,2
"110229",2279,0,0,176,191,0,6,4
"110230",1507,0,0,167,202,0,5,5
"110233",36,0,0,27,50,0,1,1
"110234",129,0,0,27,35,0,2,1
"110236",22,0,0,102,102,0,1,1
"110237",308,0,0,33,49,0,2,3
"110252",708,0,0,120.4,145,0,5,1
"111300",815,0,0,0,42,0,2,1
"111302",590,0,0,24,33.1,0,1,1
"111303",72,0,0,8,12,0,2,1
"111304",144,0,0,25,33,0,1,2
"111305",348,0,0,31,36,0,2,3
"111306",144,0,0,25,42,0,1,1
"111308",712,0,14,19,29,0,6,1
"111310",11,0,0,28.6,39.3,0,1,1
"111311",243,0,0,17,21,0,2,1
"111312",112,0,0,18,23,0,2,1
"111313",448,0,0,0,42,0,1,3
"111314",184,0,0,16.7,25,0,2,1
"111316",308,0,0,25,29,0,1,1
"111318",88,0,0,25,34,0,2,2
"111319",30,0,0,23,35.9,0,1,1
"111320",29,0,0,34,35,0,2,1
"111323",58,0,0,18,28,0,1,1
"111324",301,0,0,25,34,0,2,1
"111325",11,0,0,19,25,0,2,1
"111326",107,0,0,27,35,0,2,1
"111327",87,0,0,28,39,0,1,1
"111328",123,0,0,25,31,0,2,1
"111329",192,0,0,21.4,30.7,0,1,1
"111330",437,0,0,38,43,0,2,5
"111331",230,0,0,12.6,35.6,0,2,1
"111332",322,0,0,23.3,30,0,2,3
"111333",124,0,0,14,34,0,1,2
"111334",388,0,0,34,50,0,2,2
"111335",351,0,0,35.6,50.1,0,2,2
"111336",184,0,0,16,31,0,1,1
"111337",46,0,0,29,32,0,1,1
"112000",351,0,0,19.2,24,0,1,1
"112003",1395,0,0,134,152,0,2,3
"112004",1229,0,0,72,72,0,12,2
"112006",226,0,0,50,50,0,2,2
"112007",3240,0,16,215,251,0,13,4
"112011",1292,0,0,36,36,0,1,1
"112012",219,0,0,18,33,0,1,1
"112013",170,0,0,80,80,0,2,1
"112016",1042,0,0,60,60,0,1,1
"112017",426,0,0,0,42,0,1,1
"112018",18,0,0,41.4,50,0,1,1
"113300",4782,0,24,296,388,0,13,3
"113301",2061,0,15,289,394,1,24,4
"11L005",861,0,0,118,124,0,1,1
"11L006",232,0,0,28,82,0,1,4
"120001",5526,13,18,741,741,1,28,2
"120002",865,0,0,249,250,0,6,1
"120004",86,0,0,34,44,0,2,1
"120005",1238,0,0,128,168,0,2,1
"120006",999,0,0,49,214,0,4,1
"120007",640,0,0,160,160,0,4,1
"120011",299,0,0,302.3,403,0,5,1
"120014",390,0,0,72,97,0,2,1
"120019",316,0,0,94,94,0,1,1
"120022",1275,0,0,117.6,194.9,0,10,3
"120026",1276,0,0,118,178.3,0,6,6
"120028",111,0,0,50,50,0,1,1
"121300",152,0,0,25,45,0,2,1
"121301",219,0,0,21,21,0,2,1
"121302",343,0,0,25,25,0,1,1
"121303",566,0,0,21,21,0,3,4
"121304",414,0,0,15,21,0,2,3
"121305",448,0,0,4,4,0,1,1
"121306",12,0,0,0,80,0,1,1
"121307",80,0,0,0,29,0,1,1
"121308",23,0,0,9,9,0,1,1
"122001",169,0,0,0,4,0,1,1
"123300",2416,0,0,254,288.4,0,2,1
"123301",270,0,0,20.4,24,0,2,1
"130002",2342,0,0,115.7,383.3,0,5,4
"130003",1134,0,0,75.1,137,0,4,3
"130006",5376,21,23,337.1,1020,1,27,7
"130007",3309,15,16,230.7,332.7,0,20,4
"130013",882,0,0,66,90.9,0,1,5
"130014",465,0,0,134,154,0,4,1
"130018",2385,14,0,353,362,0,5,1
"130025",149,0,0,56.9,94,0,1,1
"130028",1631,0,0,325,326,0,5,2
"130049",3874,19,21,349.4,448,0,21,4
"130063",133,0,0,5.3,28,0,3,2
"130065",458,0,0,125,125,0,4,2
"130066",417,0,0,15.6,35.4,0,2,3
"130071",505,0,0,54.4,194.4,0,3,8
"130073",55,0,0,8,9,0,2,1
"130074",698,0,0,38,125,0,1,2
"131301",13,0,0,7,21.6,0,2,1
"131302",574,0,0,21,21,0,1,1
"131303",57,0,0,11.1,25,0,2,1
"131304",142,0,0,10,10,0,1,1
"131305",562,0,0,7,18,0,1,1
"131307",415,0,0,30,32,0,3,2
"131308",202,0,0,4,10,0,2,1
"131309",198,0,0,7,14,0,2,1
"131310",144,0,0,12.9,64,0,2,1
"131311",218,0,0,10,82,0,2,1
"131312",733,0,0,9.3,62,0,2,1
"131313",46,0,0,10,110.4,0,1,1
"131314",61,0,0,18.5,25,0,2,1
"131315",46,0,0,19,19,0,2,1
"131316",309,0,0,13,25,0,1,1
"131317",203,0,0,8,27,0,2,1
"131318",101,0,0,17.1,20,0,1,1
"131319",98,0,0,17,23,0,1,1
"131320",1220,0,0,23.4,24,0,1,6
"131321",254,0,0,25,25,0,1,1
"131322",352,0,0,16.1,290.4,0,1,1
"131323",13,0,0,0,72,0,2,1
"131324",44,0,0,14,14,0,2,1
"131325",345,0,0,17.6,35,0,3,2
"131326",407,0,0,47,47,0,2,2
"131327",509,0,0,14.6,25,0,1,1
"131328",302,0,0,25,25,0,1,6
"132001",150,0,0,0,40,0,2,1
"132002",448,0,0,0,40,0,2,2
"140001",531,0,0,47.9,48,0,8,2
"140002",1965,0,19,125.3,181.1,0,3,1
"140007",5542,25,39,414,448,0,14,1
"140008",1486,0,11,60.9,105.1,0,5,5
"140010",9081,26,70,916.1,989,1,74,12
"140011",2666,0,16,197,197,0,2,9
"140012",651,0,0,124,178,0,2,1
"140013",1207,0,0,122,176.1,0,3,3
"140015",4943,15,25,267,374,0,15,1
"140018",683,0,0,319,319,0,5,3
"140019",82,0,0,24,30,0,1,1
"140029",2512,0,0,255,340,0,4,6
"140030",3699,0,0,288.6,335,0,5,5
"140032",1636,0,0,66.7,128,0,1,4
"140034",1485,14,14,40.4,177,0,4,1
"140040",344,0,0,7.8,139,0,1,1
"140043",1187,0,0,85,110,0,3,1
"140046",2349,15,17,67.5,198,0,2,3
"140048",1316,0,12,405,482,0,8,7
"140049",822,0,17,124,149,0,5,1
"140052",648,0,0,49,80,0,1,1
"140053",5582,21,22,297.3,984,0,4,11
"140054",1886,0,16,90.4,156.9,0,8,7
"140058",865,0,0,50.8,99,0,1,3
"140059",238,0,0,14,31,0,2,1
"140062",8810,21,32,428,428,0,9,6
"140063",1124,0,0,127,127,0,4,18
"140064",925,0,0,77,77,0,1,3
"140065",2543,0,0,175,230,0,2,5
"140067",9730,46,56,736,736,1,37,5
"140068",207,0,0,84,144,0,3,1
"140077",299,0,0,23.7,36,0,6,1
"140080",1746,13,15,9.7,190,0,4,3
"140082",1106,0,0,121,126,0,2,8
"140083",346,0,0,72.5,89,0,2,1
"140084",1925,20,17,112,181,0,3,2
"140088",6500,25,58,917,917,1,52,1
"140089",295,0,0,16,70,0,2,1
"140091",5787,24,38,447.7,564.7,1,28,2
"140093",1323,0,21,119,119,0,1,3
"140095",291,0,0,151,151,0,2,1
"140100",26,0,0,100,100,0,2,1
"140101",1391,0,0,89,89,0,2,3
"140103",466,0,18,87.9,196,0,1,1
"140110",892,0,0,98,98,0,3,8
"140113",1156,0,0,132,132,0,3,2
"140114",2213,0,15,280,292,0,4,12
"140115",807,0,0,154.4,156,0,3,4
"140116",7222,28,39,536.6,624,0,10,3
"140117",3923,0,12,195,195,0,8,3
"140118",991,0,16,75.7,57,0,4,1
"140119",8564,40,110,723,820,1,74,2
"140120",721,0,0,55,85,0,1,2
"140122",2509,0,0,152,261,0,8,4
"140124",670,0,0,344,1632.4,0,13,4
"140125",835,0,0,36,86,0,3,1
"140127",1667,11,0,177,200,0,5,4
"140130",2485,0,0,215,273,0,10,21
"140133",1481,16,35,239.4,271.9,0,3,2
"140135",3523,13,0,300,300,0,5,7
"140137",153,0,0,35.1,38,0,1,1
"140143",562,0,0,0,44,0,2,1
"140145",239,0,0,41.1,68,0,1,1
"140147",393,0,0,48,58,0,1,1
"140148",7708,23,71,686,686,1,31,4
