"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip"
"271319",1,1,1,1,1,18,0,0,5,10,0,1,1,"59749"
"271320",1,1,1,0,0,124,0,0,16,25,0,1,1,"59923"
"271321",1,1,1,1,1,203,0,0,25,28,0,2,1,"59036"
"271322",1,1,1,1,1,348,0,0,15.4,19,0,2,1,"59254"
"271323",1,1,1,1,1,40,0,0,16.8,20,0,1,1,"59859"
"271324",1,1,1,1,1,246,0,0,12.9,20,0,1,1,"59425"
"271325",1,1,1,0,1,196,0,0,25,35,0,1,1,"59864"
"271326",1,1,1,1,1,18,0,0,7.4,10,0,1,2,"59068"
"271327",1,1,1,1,1,256,0,0,8,21.2,0,2,1,"59327"
"271328",1,1,1,1,1,31,0,0,21,23,0,2,1,"59474"
"271329",1,1,1,1,1,24,0,0,10,12,0,1,1,"59729"
"271330",1,1,1,1,1,40,0,0,10,21,0,2,1,"59019"
"271331",1,1,1,1,1,410,0,0,25,29,0,2,2,"59872"
"271332",1,1,1,0,1,348,0,0,25,50,0,1,1,"59330"
"271333",1,1,1,1,1,177,0,0,25,29.6,0,2,1,"59644"
"271334",1,1,1,1,1,69,0,0,25,25.1,0,1,1,"59522"
"271335",1,1,1,0,0,99,0,0,30,42,0,2,2,"59711"
"271336",1,1,1,0,0,207,0,0,34,40,0,1,3,"59937"
"271337",1,1,1,1,1,223,0,0,9,20,0,2,1,"59427"
"271338",1,1,1,1,1,123,0,0,17,25,0,2,2,"59034"
"271340",1,1,1,0,0,11,0,0,20.3,66,0,1,3,"59840"
"271341",1,1,1,1,1,173,0,0,22,37,0,2,1,"59201"
"271342",1,1,1,1,1,309,0,0,0,25.1,0,2,1,"59263"
"271343",1,1,1,1,1,182,0,0,20,60,0,1,1,"59860"
"271344",1,1,1,1,1,270,0,0,19.4,29.1,0,1,1,"59270"
"271345",1,1,1,0,0,230,0,0,25,46,0,2,1,"59457"
"271346",1,1,1,1,1,150,0,0,12,25.3,0,2,1,"59072"
"271347",1,1,1,1,1,173,0,0,24,29.7,0,2,1,"59301"
"271389",1,1,1,1,1,18,0,0,0,10,0,1,1,"59716"
"272001",1,1,1,1,1,146,0,0,40,40,0,1,1,"59102"
"280003",0,0,0,0,0,9977,20,34,478.9,823,0,21,5,"68506"
"280009",0,0,0,0,0,1715,0,0,99.5,131,0,4,1,"68847"
"280013",0,0,0,0,0,8059,23,120,602,831,1,68,3,"68198"
"280020",0,0,0,0,0,1561,0,0,140,207,0,3,2,"68510"
"280023",0,0,0,0,0,1671,0,0,68.3,155,0,3,1,"68803"
"280032",0,0,0,0,0,1102,0,0,64,148,0,2,1,"68901"
"280040",0,0,0,0,0,5004,0,0,406.4,614,0,5,6,"68114"
"280060",0,0,0,0,0,3471,0,0,300.7,398,0,22,12,"68124"
"280061",0,0,0,0,0,1405,0,11,104.5,220,0,6,3,"69361"
"280065",0,0,0,0,0,2072,0,13,50.4,130,0,6,1,"69101"
"280077",0,0,0,0,0,662,0,0,45.6,95.4,0,3,1,"68025"
"280081",0,0,0,0,0,1327,19,33,150,442,1,16,7,"68122"
"280105",0,0,0,1,1,117,0,0,14.1,40,0,2,1,"68046"
"280111",0,0,0,0,0,467,0,0,50,87,0,1,1,"68601"
"280125",0,0,0,0,0,1199,0,0,71.9,174,0,4,4,"68701"
"280127",0,0,0,1,1,496,0,0,32.6,52,0,2,1,"68506"
"280128",0,0,0,1,1,1008,0,0,39,63,0,1,1,"68526"
"280129",0,0,0,0,1,817,0,0,17.3,32.3,0,1,2,"68144"
"280130",0,0,0,0,0,1320,0,0,68,151,0,2,2,"68130"
"280131",0,0,0,0,0,393,0,0,19,25,0,8,1,"68114"
"280132",0,0,0,1,1,1502,0,0,49.7,83,0,5,5,"68123"
"280133",0,0,0,1,1,230,0,0,8,34,0,1,1,"68122"
"280134",0,0,0,0,1,1131,0,0,67,119.7,0,1,2,"68845"
"280139",1,1,1,1,1,309,0,0,5,57.6,0,1,1,"68803"
"281300",1,1,1,1,1,30,0,0,11,14,0,1,1,"68920"
"281301",1,1,1,1,1,451,0,0,10,20,0,2,2,"68361"
"281302",1,1,1,1,1,287,0,0,10.4,13,0,1,1,"68420"
"281303",1,1,1,1,1,223,0,0,6,15,0,1,1,"68746"
"281304",1,1,1,0,1,40,0,0,16.7,21,0,1,2,"68370"
"281305",1,1,1,1,1,50,0,0,7.6,9,0,2,1,"69145"
"281306",1,1,1,1,1,223,0,0,10,17,0,2,1,"68959"
"281307",1,1,1,1,1,77,0,0,16,17,0,2,1,"68066"
"281308",1,1,1,1,1,131,0,0,6,16,0,2,1,"68371"
"281309",1,1,1,1,1,47,0,0,10,16.9,0,1,1,"68446"
"281310",1,1,1,1,1,202,0,0,6.9,12,0,1,2,"69154"
"281311",1,1,1,1,1,39,0,0,4,16,0,2,2,"68939"
"281312",1,1,1,1,1,202,0,0,5,19,0,2,1,"68640"
"281313",1,1,1,0,1,80,0,0,12,17.6,0,1,1,"69138"
"281314",1,1,1,1,1,100,0,0,7.7,16,0,1,1,"68651"
"281315",1,1,1,0,0,38,0,0,23.4,45,0,1,1,"68978"
"281316",1,1,1,1,1,58,0,0,12,14,0,1,1,"68970"
"281318",1,1,1,1,1,151,0,0,7.8,20,0,2,1,"69336"
"281319",1,1,1,1,1,125,0,0,12,17,0,1,2,"68352"
"281320",1,1,1,0,0,151,0,0,7.7,18,0,1,1,"68818"
"281321",1,1,1,1,1,448,0,0,0,16,0,2,4,"68045"
"281322",1,1,1,1,1,351,0,0,24.1,32.7,0,1,1,"68788"
"281323",1,1,1,1,1,18,0,0,7,16,0,1,1,"68661"
"281324",1,1,1,1,1,14,0,0,19.1,32.9,0,1,1,"68305"
"281325",1,1,1,1,1,131,0,0,5,24,0,1,1,"69210"
"281326",1,1,1,1,1,47,0,0,8,23,0,1,2,"68756"
"281327",1,1,1,1,1,121,0,0,18,22,0,2,1,"69130"
"281328",1,1,1,1,1,384,0,0,0,16,0,1,1,"68826"
"281329",1,1,1,1,1,418,0,0,21,33,0,1,1,"68763"
"281330",1,1,1,1,1,448,0,0,4.9,15.7,0,2,3,"68359"
"281331",1,1,1,1,1,343,0,0,10,15,0,1,1,"68729"
"281332",1,1,1,1,1,123,0,0,7.9,29,0,2,1,"68632"
"281333",1,1,1,1,1,39,0,0,7,20,0,1,1,"68714"
"281334",1,1,1,0,1,65,0,0,19,22,0,1,2,"68620"
"281335",1,1,1,1,1,117,0,0,7.9,12,0,1,1,"68825"
"281336",1,1,1,1,1,14,0,0,22,35,0,1,1,"68467"
"281338",1,1,1,1,1,1642,0,0,9.4,13,0,4,3,"68873"
"281339",1,1,1,1,1,235,0,0,24,37,0,2,1,"68434"
"281340",1,1,1,1,1,180,0,0,10,17,0,2,1,"69021"
"281341",1,1,1,1,1,66,0,0,25,35.4,0,2,1,"69337"
"281342",1,1,1,1,1,12,0,0,9,20,0,2,1,"68410"
"281343",1,1,1,1,1,15,0,0,5,13,0,2,1,"68713"
"281344",1,1,1,1,1,112,0,0,10,22,0,1,1,"69201"
"281345",1,1,1,0,1,320,0,0,12,21,0,1,1,"68787"
"281346",1,1,1,1,1,202,0,0,6.7,10,0,2,1,"68769"
"281347",1,1,1,1,1,73,0,0,10,25,0,1,1,"68765"
"281348",1,1,1,1,1,478,0,0,20,28,0,1,1,"69022"
"281349",1,1,1,1,1,180,0,0,8,25,0,2,1,"68047"
"281350",1,1,1,1,1,1580,0,0,18,20.3,0,1,6,"68450"
"281351",1,1,1,1,1,44,0,0,8,20,0,2,1,"69033"
"281352",1,1,1,1,1,61,0,0,16.6,34,0,2,1,"68355"
"281353",1,1,1,1,1,40,0,0,16.9,20,0,1,1,"68862"
"281354",1,1,1,1,1,178,0,0,10,15.7,0,2,1,"68333"
"281355",1,1,1,1,1,147,0,0,18,25,0,2,1,"69153"
"281356",1,1,1,1,1,332,0,0,12,20,0,2,1,"69140"
"281357",1,1,1,0,1,75,0,0,19.3,30,0,2,1,"69162"
"281358",1,1,1,1,1,223,0,0,10,14,0,2,1,"69343"
"281359",1,1,1,1,1,60,0,0,7,16.6,0,1,1,"68008"
"281360",1,1,1,1,1,678,0,0,23,33.1,0,2,4,"69301"
"281361",1,1,1,1,1,50,0,0,25,34,0,1,1,"68850"
"281362",1,1,1,0,1,42,0,0,25,33,0,1,1,"68949"
"281363",1,1,1,1,1,149,0,0,15.4,26.9,0,1,1,"69001"
"281364",1,1,1,0,1,64,0,0,25,39,0,1,2,"68310"
"281365",1,1,1,1,1,105,0,0,10,18.1,0,2,1,"68822"
"282000",1,1,1,1,1,239,0,0,54,76,0,1,1,"68506"
"282001",1,1,1,1,1,770,0,0,36,52,0,1,1,"68124"
"282002",1,1,1,1,1,38,0,0,24,24,0,2,2,"68502"
"282003",1,1,1,1,1,492,0,0,32,48,0,2,1,"68118"
"283300",1,1,1,0,1,96,0,0,19,44,0,1,1,"68010"
"283301",1,1,1,1,1,3699,0,16,115.5,314.8,0,11,3,"68114"
"283437",1,1,1,1,1,60,0,0,8,8,0,2,1,"69145"
"28TA03",1,1,1,1,1,520,0,0,61,76,0,2,1,"68118"
"290001",0,0,0,0,0,7855,35,67,458,858,1,34,2,"89502"
"290003",0,0,0,0,0,4957,38,60,834,947,1,14,5,"89109"
"290005",0,0,0,0,1,1761,0,0,185.1,249,0,3,2,"89030"
"290007",0,0,0,0,0,2221,0,17,790,809.3,0,8,4,"89102"
"290008",0,0,0,0,1,320,0,0,38.4,82,0,1,1,"89801"
"290009",0,0,0,0,0,3361,13,0,331.7,374,0,2,9,"89503"
"290012",0,0,0,1,1,134,0,0,25.7,84.7,0,2,1,"89015"
"290019",0,0,0,0,0,3818,0,19,157.7,159,0,6,3,"89703"
"290021",0,0,0,0,0,2504,20,33,296.6,395,0,6,4,"89106"
"290022",0,0,0,0,0,2302,11,24,314.9,315,0,3,1,"89119"
"290032",0,0,0,0,1,938,0,0,82.6,158.1,0,1,1,"89434"
"290039",0,0,0,0,0,6861,23,46,373.9,522,0,8,2,"89128"
"290041",0,0,0,0,0,3254,12,44,477.9,533,0,3,3,"89144"
"290042",1,1,1,1,1,373,0,0,93.6,116,0,2,4,"89119"
"290045",0,0,0,0,0,5158,21,24,401.4,493.1,0,4,2,"89052"
"290046",0,0,0,0,0,2889,17,29,358.3,479,0,6,1,"89118"
"290047",0,0,0,0,0,2340,20,19,265.1,333.3,0,6,3,"89148"
"290049",0,0,0,1,1,1103,0,0,73.7,312.4,0,4,1,"89521"
"290053",0,0,0,1,1,1196,0,0,130.3,202.1,0,3,1,"89113"
"290054",0,0,0,0,0,2591,17,19,262,339,0,3,4,"89149"
"290056",0,0,0,1,1,71,0,0,0,30,0,1,2,"89148"
"290057",0,0,0,0,0,2183,0,17,218.6,373,0,1,3,"89011"
"290058",0,0,0,1,1,69,0,0,44.6,55.4,0,1,1,"89031"
"291300",1,1,1,1,1,41,0,0,11,79.6,0,1,2,"89415"
"291301",1,1,1,1,1,60,0,0,7.1,10,0,2,1,"89451"
"291302",1,1,1,1,1,1979,0,0,25.7,38.7,0,2,3,"89301"
"291303",1,1,1,1,1,55,0,0,8.6,10,0,2,2,"89820"
"291304",1,1,1,1,1,40,0,0,14.6,32.3,0,1,1,"89419"
"291306",1,1,1,0,0,382,0,0,20.4,30,0,1,3,"89410"
"291307",1,1,1,0,1,63,0,0,30,35,0,1,1,"89027"
"291308",1,1,1,1,1,38,0,0,25,40,0,2,1,"89445"
"291309",1,1,1,0,1,325,0,0,19,40,0,2,1,"89005"
"291311",1,1,1,1,1,16,0,0,21.4,25,0,2,1,"89048"
"291312",1,1,1,1,1,60,0,0,6,14.1,0,2,1,"89008"
"291313",1,1,1,1,1,1445,0,0,35.1,44.3,0,2,5,"89406"
"291314",1,1,1,1,1,173,0,0,14,55.9,0,2,1,"89447"
"291500",1,1,1,1,1,448,0,0,0,40,0,2,2,"89119"
"291521",1,1,1,1,1,103,0,0,12,12,0,2,1,"89118"
"292002",1,1,1,1,1,7595,20,37,101.6,1047.4,0,29,26,"89146"
"292003",1,1,1,1,1,220,0,0,45.1,101.6,0,1,1,"89106"
"292004",1,1,1,1,1,40,0,0,15,29.6,0,1,1,"89434"
"292006",1,1,1,1,1,662,0,0,63,70,0,2,2,"89128"
"292007",1,1,1,1,1,96,0,0,9.3,24,0,2,2,"89121"
"292008",1,1,1,1,1,574,0,0,29,32,0,1,1,"89703"
"292009",1,1,1,1,1,189,0,0,14.9,54.1,0,2,1,"89109"
"300001",0,0,0,0,0,4290,0,17,221.3,264,0,19,1,"03301"
"300003",0,0,0,0,0,6918,41,79,617,617,1,62,8,"03756"
"300005",0,0,0,0,0,1211,0,0,67.9,99,0,3,6,"03246"
"300011",0,0,0,0,0,1483,0,0,148,202,0,4,8,"03060"
"300012",0,0,0,0,0,3638,12,28,293,390,0,15,4,"03103"
"300014",0,0,0,0,0,701,0,0,85,103,0,1,5,"03867"
"300017",0,0,0,0,0,1281,0,0,86,104,0,3,2,"03038"
"300018",0,0,0,0,0,2018,0,0,206,248,0,10,1,"03820"
"300019",0,0,0,0,0,1604,0,15,103.3,185.9,0,5,6,"03431"
"300020",0,0,0,0,1,2319,0,14,183,217.9,0,6,2,"03060"
"300023",0,0,0,0,0,1902,0,0,100,100,0,4,2,"03833"
"300029",0,0,0,0,0,3239,13,28,215,236,0,13,5,"03801"
"300034",0,0,0,0,0,4348,0,18,326,326,0,8,8,"03102"
"301300",1,1,1,1,1,24,0,0,10,10,0,2,1,"03576"
"301301",1,1,1,0,1,126,0,0,24.1,35,0,1,1,"03785"
"301302",1,1,1,0,1,26,0,0,25,77,0,3,1,"03561"
"301303",1,1,1,0,1,258,0,0,23.3,25,0,1,1,"03584"
"301304",1,1,1,1,1,223,0,0,19.4,34,0,2,1,"03257"
"301305",1,1,1,0,0,2279,0,14,39,39,0,4,4,"03766"
"301306",1,1,1,1,1,15,0,0,24.3,43,0,1,2,"03235"
"301307",1,1,1,0,0,226,0,0,43,45,0,1,2,"03860"
"301308",1,1,1,0,0,351,0,0,17.7,32.4,0,1,1,"03743"
"301309",1,1,1,0,0,401,0,0,23.7,25,0,1,3,"03458"
"301310",1,1,1,0,0,426,0,0,16.9,25,0,3,1,"03570"
"301311",1,1,1,0,0,112,0,0,25,38,0,1,1,"03264"
"301312",1,1,1,0,0,254,0,0,25,39,0,1,2,"03894"
"310001",0,0,0,0,0,8859,41,44,699.9,890.4,1,42,9,"07601"
"310002",0,0,0,0,0,2320,13,18,472,472.7,0,6,3,"07112"
"310003",0,0,0,0,1,1445,0,0,169.4,236,0,4,1,"07047"
"310005",0,0,0,0,0,2753,19,18,201,201,0,8,4,"08822"
"310006",0,0,0,0,0,1258,0,0,184,461.6,0,2,3,"07055"
"310008",0,0,0,0,0,3593,0,31,381.3,401,1,11,4,"07666"
"310009",0,0,0,0,0,2524,0,25,455,455,0,6,4,"07109"
"310010",0,0,0,0,0,4096,0,30,287.6,376.7,0,22,1,"08536"
"310011",0,0,0,0,1,2303,11,0,125,125,0,4,1,"08210"
"310012",0,0,0,0,0,6711,30,42,455.4,484.3,0,29,4,"07450"
"310014",0,0,0,0,0,6175,27,44,700.6,1157.6,1,32,2,"08103"
"310015",1,0,0,0,0,8281,36,36,734.2,871,1,20,26,"07960"
"310016",0,0,0,0,0,983,0,0,140,173.7,0,2,1,"07306"
"310017",0,0,0,0,0,3179,15,23,142.7,242.1,0,7,1,"07444"
"310019",0,0,0,0,0,5107,28,46,631,1217.3,0,23,6,"07503"
"310021",0,0,0,0,1,448,0,0,57.9,216.1,0,3,1,"08629"
"310022",0,0,0,0,0,8899,0,33,449.7,717,0,6,14,"08043"
"310024",0,0,0,0,0,1412,0,0,109,165.1,0,2,1,"07065"
"310025",0,0,0,0,0,1378,0,15,156,271,0,3,5,"07002"
"310027",0,0,0,0,0,1155,0,19,132.3,222.3,0,10,1,"07207"
"310028",0,0,0,0,0,3008,22,27,163.3,193,0,8,4,"07860"
"310029",0,0,0,0,0,3406,13,17,277.4,340,0,5,8,"08103"
"310031",0,0,0,1,1,1461,0,0,89,104,0,2,3,"08015"
"310032",0,0,0,0,0,4892,20,43,466,905.5,0,4,15,"08360"
"310034",0,0,0,0,0,3734,13,11,224.6,417.1,0,10,10,"07701"
"310038",0,0,0,0,0,7519,20,36,719.3,815,1,38,2,"08901"
"310039",0,0,0,0,0,2886,0,12,172.3,369.9,0,10,3,"08861"
"310040",0,0,0,0,1,405,0,0,178,235,0,4,2,"07030"
"310041",0,0,0,0,0,8076,35,80,438,454.1,1,6,8,"08755"
"310044",0,0,0,0,0,1454,0,0,220,276.7,0,11,7,"08534"
"310045",0,0,0,0,0,4668,0,15,310.6,357.6,0,19,2,"07631"
"310047",0,0,0,0,0,2951,0,22,246.9,251.8,0,6,2,"08244"
"310048",0,0,0,0,0,4255,14,34,298,345.1,0,12,1,"08876"
"310050",0,0,0,0,0,3873,20,17,230.6,607.1,0,18,9,"07834"
"310051",0,0,0,0,0,5763,22,91,473.2,606,1,37,7,"07902"
"310052",0,0,0,0,0,6396,0,17,284.1,923.4,0,4,17,"08724"
"310054",0,0,0,0,0,2891,0,19,158.3,319,0,8,3,"07042"
"310057",0,0,0,0,0,4071,16,39,285.3,389,0,7,3,"08060"
"310058",0,0,0,0,0,315,0,0,488,488,0,6,1,"07652"
"310060",0,0,0,0,0,1467,0,19,86,104,0,2,4,"08865"
"310061",0,0,0,0,0,1510,0,18,112,170.5,0,4,2,"08046"
"310064",0,0,0,0,0,9136,19,51,427.6,631.1,0,21,3,"08401"
"310069",0,0,0,0,0,695,0,0,96,130,0,5,6,"08318"
"310070",0,0,0,0,0,2669,0,22,411,599,0,3,10,"08901"
"310073",0,0,0,0,0,8506,30,24,482,717.6,0,28,9,"07754"
"310074",0,0,0,0,0,1573,0,19,359.9,414,0,9,6,"07302"
"310075",0,0,0,0,0,2193,12,17,319.3,353.4,0,14,1,"07740"
"310076",0,0,0,0,0,6196,27,104,562.9,628,1,25,12,"07039"
"310081",0,0,0,1,1,2675,14,0,150,331.1,0,6,10,"08096"
"310083",0,0,0,0,0,873,0,12,202,202,0,6,1,"07018"
"310084",0,0,0,0,0,1536,0,14,109,169,0,6,3,"08701"
"310086",0,0,0,0,0,9131,37,72,689.5,842,0,21,9,"08084"
"310091",0,0,0,0,1,852,0,0,73.9,268.9,0,1,1,"08079"
"310092",0,0,0,0,0,1101,25,30,181,237.4,1,9,11,"08638"
"310096",0,0,0,0,0,1162,0,0,114.7,301,0,3,2,"07102"
"310108",0,0,0,0,0,4379,20,43,395.7,1281.4,1,21,12,"08820"
"310110",0,0,0,0,0,2092,0,0,153,153,0,5,1,"08690"
"310111",0,0,0,0,0,3706,12,26,252,288,0,16,4,"07728"
"310112",0,0,0,0,0,2539,12,19,160.9,207,0,6,3,"07733"
"310113",0,0,0,0,0,2171,0,11,159.1,247.4,0,4,3,"08050"
"310115",0,0,0,0,0,1160,0,0,68,95,0,1,6,"07840"
"310118",0,0,0,1,1,235,0,0,103,326.7,0,3,1,"07094"
"310119",0,0,0,0,0,676,11,28,334.2,496,1,21,4,"07103"
"310130",0,0,0,0,0,1121,0,0,74.3,130,0,1,3,"07675"
"312014",1,1,1,1,1,1390,0,0,101,101,0,5,1,"07977"
"312017",1,1,1,1,1,54,0,0,50,50,0,2,1,"08701"
"312018",1,1,1,1,1,240,0,0,25,75,0,1,1,"07207"
"312019",1,1,1,1,1,1006,0,0,55,62,0,2,2,"07662"
"312020",1,1,1,1,1,399,0,0,104,186,0,3,2,"07801"
"312022",1,1,1,1,1,443,0,0,53,69,0,1,3,"08046"
"312023",1,1,1,1,1,415,0,0,30,53,0,1,3,"08401"
"312024",1,1,1,1,1,266,0,0,63,136,0,2,1,"07107"
"313300",1,1,1,1,1,495,0,0,68,68,0,2,2,"08901"
"313302",1,1,1,1,1,50,0,0,18,18,0,1,1,"08053"
"320001",0,0,0,0,0,2329,24,42,503.3,758.9,1,41,3,"87106"
"320002",0,0,0,0,0,2378,0,12,176,201,0,8,1,"87505"
"320003",0,0,0,1,1,147,0,0,5.9,37,0,2,1,"87701"
"320004",0,0,0,0,1,657,0,0,55,109,0,4,4,"88310"
"320005",0,0,0,0,0,2713,14,12,164.5,230,0,5,2,"87401"
"320006",0,0,0,0,0,1076,0,0,70.7,122,0,2,1,"88201"
"320009",0,0,0,0,0,3028,11,0,345,345,0,6,3,"87102"
"320011",0,0,0,1,1,271,0,0,32,54,0,1,1,"87532"
"320016",0,0,0,1,1,247,0,0,11.3,26,0,1,1,"88061"
"320017",0,0,0,0,0,340,0,0,173,173,0,1,3,"87109"
"320018",0,0,0,0,1,1612,0,0,129,192.1,0,5,4,"88011"
"320021",0,0,0,0,0,8471,31,40,187,798,0,24,3,"87106"
"320022",0,0,0,0,1,593,0,0,101,121,0,1,2,"88101"
"320030",0,0,0,0,1,209,0,0,19,39,0,1,1,"88210"
"320033",0,0,0,1,1,65,0,0,12,32,0,1,1,"87544"
"320038",0,0,0,0,0,323,0,0,35,77.1,0,1,1,"87301"
"320059",0,0,0,0,1,169,0,0,25.1,33,0,3,4,"87420"
"320060",0,0,0,0,1,11,0,0,15,33.9,0,1,2,"87327"
"320061",0,0,0,0,1,267,0,0,54.7,69.7,0,3,2,"87301"
"320063",0,0,0,1,1,371,0,0,58.4,99,0,3,2,"88220"
"320065",0,0,0,1,1,208,0,0,18,69.5,0,2,3,"88240"
"320067",1,1,1,1,1,96,0,0,13.9,14,0,2,2,"88435"
"320074",0,0,0,1,1,382,0,0,88,89,0,3,1,"87114"
"320084",0,0,0,1,1,51,0,0,12,26,0,2,1,"88130"
"320085",0,0,0,0,0,2028,0,17,164.3,174,0,2,2,"88011"
"320086",0,0,0,0,1,222,0,0,27,34,0,2,1,"88201"
"320089",0,0,0,0,0,413,0,0,72,96,0,2,5,"87144"
"320090",0,0,0,0,0,219,0,0,28.2,54,0,2,2,"87507"
"320091",1,1,1,1,1,16,0,0,16.3,46,0,2,1,"88001"
"320092",1,1,1,1,1,13,0,0,11,11,0,1,1,"87114"
"321300",1,1,1,1,1,111,0,0,15,25,0,1,2,"87901"
"321301",1,1,1,1,1,193,0,0,24,33.1,0,1,1,"87801"
"321302",1,1,1,1,1,576,0,0,14.3,18,0,1,1,"88401"
"321304",1,1,1,1,1,121,0,0,26.4,29,0,2,1,"88415"
"321305",1,1,1,0,0,29,0,0,25,31.7,0,2,1,"88260"
"321306",1,1,1,0,0,152,0,0,25,49,0,1,2,"88345"
"321307",1,1,1,1,1,51,0,0,18,25,0,1,2,"87740"
"321308",1,1,1,0,1,123,0,0,12.7,25,0,2,2,"87020"
"321309",1,1,1,1,1,306,0,0,24.2,34,0,7,1,"88030"
"321310",1,1,1,1,1,75,0,0,24,47,0,2,1,"87571"
"321311",1,1,1,1,1,230,0,0,12.3,38,0,1,1,"88061"
"322002",1,1,1,1,1,1107,0,0,61,61,0,2,2,"87102"
"322003",1,1,1,1,1,75,0,0,32,32,0,2,1,"87108"
"322004",1,1,1,1,1,351,0,0,20,22.9,0,1,1,"88011"
"330003",0,0,0,1,1,132,0,0,34,58,0,1,1,"12204"
"330004",0,0,0,1,1,2122,12,31,115,144,0,9,3,"12401"
"330005",0,0,0,0,0,7747,38,102,440.5,1082,0,46,4,"14210"
"330006",0,0,0,0,0,586,0,0,105,151.3,0,16,3,"10701"
"330008",0,0,0,0,1,112,0,0,64,64,0,2,1,"14569"
"330009",0,0,0,0,0,1412,14,28,273,546,0,20,2,"10456"
"330011",0,0,0,0,0,2298,0,0,309,309,0,3,5,"13905"
"330013",0,0,0,0,0,9156,43,87,762,808,1,47,1,"12208"
"330014",0,0,0,0,0,1353,16,20,339,462,0,17,3,"11418"
"330019",0,0,0,0,1,2923,11,18,134,189,0,3,1,"11229"
"330023",0,0,0,0,0,7459,36,22,408,433,0,21,6,"12601"
"330024",0,0,0,0,0,12387,38,58,1613,1713,1,72,19,"10029"
"330027",0,0,0,0,0,2254,0,47,350,530,0,14,4,"11554"
"330028",0,0,0,0,0,1268,12,22,296,448,0,19,4,"10310"
"330030",0,0,0,1,1,857,0,0,103,158,0,2,5,"14513"
"330033",0,0,0,0,0,149,0,0,15,34.6,0,1,3,"13815"
"330043",0,0,0,0,0,5409,25,35,345.7,417.1,1,13,5,"11706"
"330044",0,0,0,0,0,2711,28,26,0,339,0,8,5,"13413"
"330045",0,0,0,0,0,6022,19,35,330,387.3,0,8,5,"11743"
"330046",0,0,0,0,0,6016,35,60,963,963,1,39,18,"10019"
"330047",0,0,0,0,0,859,0,0,92,118,0,5,4,"12010"
"330049",0,0,0,0,0,1486,0,27,79,105,0,5,6,"12572"
"330055",0,0,0,0,0,6584,29,45,613.6,760,0,18,7,"11355"
"330056",0,0,0,0,1,1475,16,25,263,432,0,4,1,"11201"
"330057",0,0,0,0,0,6344,13,12,470,529.3,0,14,10,"12208"
"330058",0,0,0,0,1,807,0,0,52.1,83.9,0,3,3,"14456"
"330059",0,0,0,0,0,13100,65,90,1341.4,1679.3,1,72,4,"10467"
"330065",0,0,0,0,0,451,0,0,124,148,0,5,1,"14302"
"330073",0,0,0,0,0,542,0,0,91,143,0,1,3,"14020"
"330074",0,0,0,0,0,708,0,0,97,147,0,4,3,"14424"
"330078",0,0,0,0,0,1379,0,0,96,375,0,9,11,"14214"
"330079",0,0,0,0,0,406,0,0,67,142,0,1,1,"12983"
"330080",0,0,0,0,0,900,12,34,540.7,1459.4,0,12,2,"10451"
"330084",0,0,0,0,0,370,0,0,32,48,0,1,1,"12953"
"330085",0,0,0,1,1,750,0,0,42,53,0,1,2,"13820"
"330086",0,0,0,0,0,278,0,0,40.7,60,0,1,1,"10550"
"330088",0,0,0,1,1,162,0,0,18,69,0,1,1,"11944"
"330090",0,0,0,0,0,2329,0,15,200,227,0,10,2,"14905"
"330094",0,0,0,0,0,1020,0,0,90,129,0,8,4,"12534"
"330096",0,0,0,0,0,267,0,0,36,61,0,1,1,"14895"
"330100",1,1,1,1,1,198,0,0,14.3,20,0,2,1,"10003"
"330101",1,0,0,0,0,11478,92,154,3053.7,3696,1,191,7,"10065"
"330102",0,0,0,0,0,1011,0,0,120,166,0,2,4,"14217"
"330103",0,0,0,0,0,2182,0,0,0,226,0,6,5,"14760"
"330104",0,0,0,0,0,2909,13,25,183,355,0,10,2,"10960"
"330106",1,0,0,0,0,8304,40,92,959,1192,1,64,46,"11030"
"330107",0,0,0,0,1,3346,0,16,0,206,0,6,1,"11901"
"330108",0,0,0,1,1,13,0,0,73,54,0,1,2,"14901"
"330111",0,0,0,1,1,96,0,0,21,38,0,2,1,"14141"
"330115",0,0,0,0,0,387,0,0,0,44,0,2,2,"13421"
"330119",0,0,0,0,0,4914,21,65,465,642,1,40,9,"10021"
"330125",0,0,0,0,0,4790,20,31,607,981,0,26,23,"14621"
"330126",0,0,0,0,0,7307,25,57,543,543,0,24,9,"10940"
"330127",0,0,0,0,0,1359,15,34,601.7,1736,0,8,6,"10461"
"330128",0,0,0,0,0,1163,12,15,569,1423,0,24,1,"11373"
"330135",0,0,0,0,1,606,0,0,47.2,105,0,2,1,"12771"
"330136",0,0,0,0,1,2433,0,11,152,164,0,12,5,"13326"
"330140",0,0,0,0,1,7112,0,0,262.1,515.6,0,19,1,"13203"
"330141",0,0,0,0,0,4584,19,34,143.9,265.9,0,11,4,"11772"
"330144",1,1,1,0,0,68,0,0,8,12,0,1,2,"14810"
"330151",0,0,0,0,0,152,0,0,18.2,19,0,3,2,"14843"
"330153",0,0,0,0,0,3380,13,19,290,316,0,13,3,"12308"
"330154",1,1,1,0,0,8710,53,81,514,643,0,39,1,"10065"
